participant_id,bfi2_e,bfi2_a,bfi2_c,bfi2_n,bfi2_o,binary_personality
138,3.75,4.666666666666667,3.5833333333333335,3.6666666666666665,2.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
139,3.0,4.583333333333333,3.75,4.0,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
140,4.083333333333333,3.8333333333333335,3.4166666666666665,2.5,3.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
141,3.3333333333333335,4.333333333333333,3.0833333333333335,2.25,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
142,2.9166666666666665,3.75,3.75,3.0,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
143,3.0833333333333335,3.4166666666666665,3.4166666666666665,3.75,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
144,2.25,3.25,4.25,3.6666666666666665,3.9166666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
145,2.5833333333333335,4.5,3.5,3.1666666666666665,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
146,2.0833333333333335,3.4166666666666665,2.8333333333333335,3.6666666666666665,4.666666666666667,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
147,3.0,3.4166666666666665,3.25,1.75,2.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
148,3.5833333333333335,3.5,3.1666666666666665,3.1666666666666665,4.416666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
149,3.1666666666666665,3.8333333333333335,2.25,2.0,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
150,4.25,3.1666666666666665,4.75,3.3333333333333335,3.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
151,3.5,3.8333333333333335,2.5,3.3333333333333335,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
152,3.75,4.166666666666667,3.1666666666666665,2.8333333333333335,3.9166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
153,4.25,3.8333333333333335,4.083333333333333,2.5,3.6666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
154,3.8333333333333335,4.583333333333333,4.166666666666667,3.1666666666666665,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
155,2.6666666666666665,2.9166666666666665,2.8333333333333335,2.0,3.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
156,3.5833333333333335,3.5833333333333335,3.9166666666666665,2.4166666666666665,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
157,3.75,3.25,3.3333333333333335,3.0833333333333335,4.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
158,3.5833333333333335,3.6666666666666665,4.5,2.5833333333333335,4.333333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
159,4.083333333333333,3.4166666666666665,3.3333333333333335,1.8333333333333333,2.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
160,4.333333333333333,3.5833333333333335,2.75,4.25,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
161,3.25,3.3333333333333335,3.0833333333333335,2.75,2.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
162,3.75,4.25,3.9166666666666665,3.1666666666666665,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
163,4.666666666666667,4.166666666666667,3.6666666666666665,3.4166666666666665,3.5,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
164,3.8333333333333335,4.666666666666667,2.9166666666666665,1.8333333333333333,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
165,3.4166666666666665,3.8333333333333335,3.0,2.9166666666666665,1.9166666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are low in Openness. You prefer familiar routines, practical approaches, and conventional ideas."
166,4.5,3.5833333333333335,4.333333333333333,1.6666666666666667,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
167,2.9166666666666665,4.166666666666667,3.9166666666666665,4.416666666666667,2.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
168,3.75,3.25,2.1666666666666665,1.8333333333333333,4.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
169,2.3333333333333335,3.4166666666666665,4.5,2.5833333333333335,4.583333333333333,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
170,3.5,3.25,3.25,1.75,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
171,2.4166666666666665,3.6666666666666665,4.0,2.75,3.8333333333333335,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
172,2.9166666666666665,3.0,3.6666666666666665,2.5,3.0833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
173,3.5833333333333335,3.1666666666666665,1.75,2.5833333333333335,3.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
174,3.3333333333333335,3.3333333333333335,2.6666666666666665,2.1666666666666665,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
175,3.1666666666666665,3.1666666666666665,4.25,3.6666666666666665,3.5833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
176,2.0,4.666666666666667,3.0,2.0833333333333335,3.6666666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
177,4.083333333333333,4.25,2.8333333333333335,3.25,4.666666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
178,3.5,4.416666666666667,3.3333333333333335,1.9166666666666667,3.1666666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
179,3.4166666666666665,2.5,3.6666666666666665,3.1666666666666665,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are low in Agreeableness. You tend to be skeptical, competitive, and direct in your interactions. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
180,4.083333333333333,3.25,3.6666666666666665,3.5833333333333335,4.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
181,3.6666666666666665,4.166666666666667,4.166666666666667,2.6666666666666665,3.4166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
182,2.8333333333333335,4.416666666666667,3.0833333333333335,3.75,2.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
183,3.5,3.0833333333333335,3.0,3.5833333333333335,3.0833333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
184,2.9166666666666665,2.75,2.1666666666666665,2.75,4.166666666666667,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are low in Conscientiousness. You tend to be spontaneous, flexible, and less focused on organization. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
185,2.6666666666666665,3.1666666666666665,2.6666666666666665,3.0,3.3333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
186,3.0,4.083333333333333,3.5833333333333335,2.75,3.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
187,2.3333333333333335,4.083333333333333,3.3333333333333335,3.6666666666666665,3.3333333333333335,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
188,2.75,3.75,3.5,2.3333333333333335,2.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
189,4.333333333333333,4.25,2.75,3.25,4.0,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
190,3.1666666666666665,3.4166666666666665,4.25,2.5,3.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
191,3.0,2.9166666666666665,3.25,2.9166666666666665,2.75,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
192,3.25,3.5,3.6666666666666665,1.3333333333333333,4.083333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
193,2.25,3.6666666666666665,3.75,1.5833333333333333,2.9166666666666665,"You are low in Extraversion. You are reserved, quiet, and prefer smaller social settings. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
194,2.9166666666666665,3.0833333333333335,3.25,2.1666666666666665,4.583333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
195,3.0,4.666666666666667,3.25,3.8333333333333335,4.333333333333333,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
196,3.75,2.25,3.6666666666666665,2.25,3.9166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are low in Agreeableness. You tend to be skeptical, competitive, and direct in your interactions. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
197,3.5,3.3333333333333335,2.5833333333333335,3.5833333333333335,4.25,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
198,3.5833333333333335,3.6666666666666665,3.9166666666666665,2.6666666666666665,2.8333333333333335,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are high in Neuroticism. You tend to experience anxiety, worry, and emotional sensitivity. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
199,4.0,3.5,3.25,2.3333333333333335,2.9166666666666665,"You are high in Extraversion. You are outgoing, sociable, assertive, and energetic. You are high in Agreeableness. You are compassionate, cooperative, trusting, and kind to others. You are high in Conscientiousness. You are organized, responsible, hardworking, and reliable. You are low in Neuroticism. You are emotionally stable, calm, and resilient under stress. You are high in Openness. You are curious, creative, open to new experiences, and intellectually engaged."
